icohp_num,icohp_num,atom1,atom2,bond_dist,icohp_value,icohp_scaled,in_dumbbell,color_indumb,center1,b,c,center2,e,f,dih_angle
705.0,705,As451,As459,2.51245,-3.95646,0.7950861511131118,True,1,As451,As448,As453,As459,As450,As463,-67.893217
706.0,706,As452,As455,2.51982,-3.84963,0.7736177036819704,True,1,As452,As460,As462,As455,As450,As454,-178.615768
707.0,707,As452,As460,2.4966,-4.06533,0.8169645548557718,True,1,As452,As455,As462,As460,As332,As458,178.189122
708.0,708,As452,As462,2.52505,-3.85458,0.7746124506143316,True,1,As452,As455,As460,As462,As291,As356,95.109263
709.0,709,As453,As457,2.52211,-3.81289,0.7662344708951114,True,1,As453,As446,As451,As457,As341,As445,-83.381337
710.0,710,As454,As455,2.57759,-3.55818,0.7150482100583987,True,1,As454,As447,As456,As455,As450,As452,-82.164368
711.0,711,As454,As456,2.5616,-3.51587,0.7065456357739132,True,1,As454,As447,As455,As456,As449,As481,112.006861
712.0,712,As456,As481,2.47017,-4.19176,0.8423717982211112,True,1,As456,As449,As454,As481,As483,As498,-68.109159
713.0,713,As458,As460,2.45029,-4.43482,0.891216886984691,True,1,As458,As176,As337,As460,As332,As452,70.108896
714.0,714,As459,As463,2.52698,-3.8001,0.763664205589071,True,1,As459,As450,As451,As463,As464,As468,149.163092
715.0,715,As461,As476,2.47343,-4.30605,0.8653393996149625,True,1,As461,As292,As305,As476,As296,As307,14.467967
716.0,716,As463,As464,2.46513,-4.25731,0.8555446591132887,True,1,As463,As459,As468,As464,As465,As477,-172.907287
717.0,717,As463,As468,2.51641,-3.86034,0.7757699743174428,True,1,As463,As459,As464,As468,As419,As469,106.677157
718.0,718,As464,As465,2.47914,-4.11412,0.8267693433062574,True,1,As464,As463,As477,As465,As420,As466,117.867841
719.0,719,As464,As477,2.45787,-4.28813,0.8617382147608387,True,1,As464,As463,As465,As477,As467,As478,-148.251785
720.0,720,As465,As466,2.46233,-4.35813,0.8758053430972601,True,1,As465,As420,As464,As466,As416,As469,-39.286111
721.0,721,As466,As469,2.4805,-4.2009,0.8442085632638953,True,1,As466,As416,As465,As469,As468,As473,-38.07235
722.0,722,As467,As470,2.49467,-4.13995,0.8319601136623969,False,0,,,,,,,
723.0,723,As467,As477,2.50378,-3.92906,0.789579875164284,False,0,,,,,,,
724.0,724,As468,As469,2.48807,-4.1934,0.8427013709421358,True,1,As468,As419,As463,As469,As466,As473,57.814668
725.0,725,As469,As473,2.4448,-4.5529,0.9149461228984715,True,1,As469,As466,As468,As473,As306,As414,47.361882
726.0,726,As470,As475,2.53655,-3.57325,0.718076661830254,True,1,As470,As467,As491,As475,As355,As472,177.197776
727.0,727,As470,As491,2.46542,-4.15834,0.8356557492353511,True,1,As470,As467,As475,As491,As474,As494,-164.210245
728.0,728,As472,As475,2.51683,-3.75185,0.753967934985752,True,1,As472,As494,As500,As475,As355,As470,-177.393252
729.0,729,As472,As494,2.48735,-4.12012,0.827975097163665,True,1,As472,As475,As500,As494,As491,As493,150.303503
730.0,730,As472,As500,2.49106,-4.23137,0.8503317832697633,True,1,As472,As475,As494,As500,As293,As480,-70.267925
731.0,731,As474,As489,2.48717,-4.02578,0.8090166273456937,True,1,As474,As129,As491,As489,As154,As438,122.549591
732.0,732,As474,As491,2.49335,-3.96917,0.7976403397010534,True,1,As474,As129,As489,As491,As470,As494,165.658014
733.0,733,As477,As478,2.4564,-4.35964,0.8761087911513743,True,1,As477,As464,As467,As478,As132,As361,-91.012426
734.0,734,As480,As500,2.47017,-4.4275,0.8897458672786538,True,1,As480,As221,As370,As500,As293,As472,-38.109455
735.0,735,As481,As483,2.45681,-4.30885,0.8659020847484193,True,1,As481,As456,As498,As483,As486,As488,-65.912431
736.0,736,As481,As498,2.4996,-3.91064,0.7858782108220428,True,1,As481,As456,As483,As498,As323,As495,155.810786
737.0,737,As482,As485,2.45096,-4.31429,0.8669953015791356,True,1,As482,As155,As427,As485,As486,As487,-166.030711
738.0,738,As483,As486,2.44759,-4.30512,0.8651525077670643,True,1,As483,As481,As488,As486,As449,As485,159.561203
739.0,739,As483,As488,2.46022,-4.34601,0.8733697203052968,True,1,As483,As481,As486,As488,As490,As495,48.710459
740.0,740,As485,As486,2.46993,-4.14917,0.8338129554232798,True,1,As485,As482,As487,As486,As449,As483,151.819736
741.0,741,As485,As487,2.47826,-4.23291,0.8506412600931647,True,1,As485,As482,As486,As487,As151,As490,26.306763
742.0,742,As487,As490,2.48195,-4.21908,0.8478619974518402,True,1,As487,As151,As485,As490,As488,As492,-89.757102
743.0,743,As488,As490,2.48237,-4.1766,0.8393252601413946,True,1,As488,As483,As495,As490,As487,As492,26.090152
744.0,744,As488,As495,2.51294,-3.98267,0.8003532858802205,True,1,As488,As483,As490,As495,As492,As498,-18.249771
745.0,745,As490,As492,2.50933,-3.9379,0.7913563525141978,True,1,As490,As487,As488,As492,As493,As495,-114.815749
746.0,746,As491,As494,2.54083,-3.83268,0.770211449034794,True,1,As491,As470,As474,As494,As472,As493,-3.841755
747.0,747,As492,As493,2.49963,-3.98881,0.8015871739943008,True,1,As492,As490,As495,As493,As494,As496,40.78271
748.0,748,As492,As495,2.48691,-4.10136,0.824205106769504,True,1,As492,As490,As493,As495,As488,As498,115.295781
749.0,749,As493,As494,2.4649,-4.22845,0.8497449830591582,True,1,As493,As492,As496,As494,As472,As491,146.632375
750.0,750,As493,As496,2.46264,-4.33051,0.8702548561736607,True,1,As493,As492,As494,As496,As422,As497,107.936807
751.0,751,As495,As498,2.48084,-4.22887,0.8498293858291768,True,1,As495,As488,As492,As498,As323,As481,-110.132656
752.0,752,As496,As497,2.45701,-4.01735,0.8073225431760361,True,1,As496,As422,As493,As497,As275,As422,99.460271
